root_id,shared_t20_verified,helper_predecision_t80_verified,state_hash_t20,action_hash_t20
square:hb3p_stop_continue_formal:800128,True,True,c2449578e19b28447ced3faf239cf63ac55b2e4fc2e47ff6995ff9be4a937a2a,be8b76a40db2f4f5f317f8f2046f6605eaa75866c4d722a8be747c84933d981b
square:hb3p_stop_continue_formal:800129,True,True,31cf3be0082034620e8ee8a5b8b6c5691dc90da47f94ff008de0cef69244a17a,44fb892b9b9fbf82d753f2946197b2b11116ed8ad3d80aa54909ff2721a88407
square:hb3p_stop_continue_formal:800130,True,True,35b723f8caae81d9546ae7fe5e2a9c9569dc26391078df96e1fe2a9d2a362f44,f7ba275cbbc19ff4e1cd542c9da580e492092ed99868670ab89593067fab409b
square:hb3p_stop_continue_formal:800131,True,True,5ac540f64aa17780947ed92fdfabeed6133029083d8ed8c7ae0ab4aff8a82cdd,982c71869f5c3e82d0df6545a49ea4bb5781b52f42084241d72673b01b869105
square:hb3p_stop_continue_formal:800132,True,True,f4408699b35c3a89e01cabd46821cda90682ea86d8266df16818dd3c28c0c7b0,086dbb5d0561568518853244080713355d790cd23d1bfe90ad5dfea8666e53c1
square:hb3p_stop_continue_formal:800133,True,True,c4a33c7b8f3094fcb09771a6222652eb2713ba4930b5e6a95ae17eabdb5da8c4,371fe09a9262036461cf77c30846c414d77bd96c822d3b8374f565f7878fba24
square:hb3p_stop_continue_formal:800134,True,True,3cabd65965f9bdc77d019d6d1f57063f1b5318f6e21d9d5c522c9ff4c2da850d,6ecc98fcc23f05b10b08184e8b85a63fdb78bd8be8b1ffe9bdb91887b3788f28
square:hb3p_stop_continue_formal:800135,True,True,117c90ef16894df612e6fbb931307ddc7837197670a4637d10c82ce9110b0207,6d92eedb6f5c6496f387c03e7ce50d8426ee1b80c07f87c24d6b0e42a3ab5c4f
square:hb3p_stop_continue_formal:800136,True,True,31b0e3dfb76656412774425e68a86232c65dce49f3fd53cfd5904cc3c2cd682c,63f39540cb6ac3cfc0c75cf222efa0a8be5e2e4ed1dce944be25ce54e73c6762
square:hb3p_stop_continue_formal:800137,True,True,7b6c4eaf99b3550f503f4ae04d8c8037f8fd2bef391ca60e99bd79d4c18b56a3,60a33aabc3b1de6b265a65b5929981d1213fd8c94ff63f41bab394fe71c1453f
square:hb3p_stop_continue_formal:800138,True,True,a1f7118562004e01367f4372eeaeb6d7a01e42426c3ab2f1a0372a778f5a123b,552f422c7f3e7e7a90ad0e44c80c57ac9a4d985992d819ae390dad36a007a88b
square:hb3p_stop_continue_formal:800139,True,True,9423ddee477de069175d43f11f74478018170d070d87ddb2afe1c7303be84295,49fdcd58db919be3ff466d3fcb31b834f5b0072796b4f2e3e4fed24656383195
square:hb3p_stop_continue_formal:800140,True,True,42bb77e04f5b4cd3a5e9b6646bea680cbddb1e2487e47dd8d0c7802d75c4b0da,2fa31e39dc24e4df267345cb665eff737e6a24c588abab05757309fa60cc23f4
square:hb3p_stop_continue_formal:800141,True,True,7b9f2f845d1ab80710bf1348d9705a3ea359773681e06d80a252bfe5dd882f0c,0a4d01aef4612d16a5760e53ff058cb79cf812ff4455f8553903f8dab46314d9
square:hb3p_stop_continue_formal:800142,True,True,464676068338f02394937ce0e2b24ff21daaf958ffec9fb4acf0bfac21a5e8b0,c7fef2d46bed7efa2f3d5a8ca0ce3e535fd1da38e7e3b6b6a740148d7a3d9388
square:hb3p_stop_continue_formal:800143,True,True,a30ebf8b4f9b571b2fde5f7605470a2be5ebc7dd9791868a661d1531e1c621f8,2c3eb90fa026486cf790425af93c0305301ec9296968192347053012c7b3bf3a
square:hb3p_stop_continue_formal:800144,True,True,22ead96bfa9888d689a341384be2a8929992e1e41eb338544aa57a84ff430f68,0a4477988d86f4511a5dacc6e937a4fb1ce21b97ae86a29dd23f80cf31c5597c
square:hb3p_stop_continue_formal:800145,True,True,74053bc94779610100053c2975ecf38d75b985858224aad1f5c13832317e7273,335c38331606b142011603b893ed0ff92ebd0270b2d657bb2e22c4124f6427bf
square:hb3p_stop_continue_formal:800146,True,True,9b9593ca7e52f5a5a9cb546c1294704df0cc76d2c8d8c1b6407d7e2ba42b089a,33cafa64240c1f818fa9afaaaf89a46c495331b8fbbb6a10d0784bf98700a840
square:hb3p_stop_continue_formal:800147,True,True,026f6647e695335baff01f0a17d63d5e8e4f549badb70bedca81a78265b8df45,e5d9a4bfbec483c0bff95e9475cbb4e86291fb7f5d41618a0f60ebe6cd696425
square:hb3p_stop_continue_formal:800148,True,True,908f4af55bb1eed971704b5cd20a0f630fe9f97e3f7e45e0b057c08420dca197,c7e82089c132cc6cf7fda07cd1b8218d7f1e21885bde2dd7f37358ccad9d5d7e
square:hb3p_stop_continue_formal:800149,True,True,33ab2136c211bb7a905334de066c8dcbeb74405108b024a490974ab27ef9b837,30e93d2ea6548b6e2244a0da8b5ea9ed8d425587b145acb3c797bc0746370c2b
square:hb3p_stop_continue_formal:800150,True,True,7b584a1514ec374d448979112f0ca38656dea4b5756a97769f5a3773a09243d7,6c478ccb2357cf1559c5e06de6738fb9b64c2b3b99cfe77d148a7e304066fb44
square:hb3p_stop_continue_formal:800151,True,True,b58d33249f99780ba8c2c4a8bcc78beb609043dd59f323977bec6f55276dd00e,4502744938341dc7a5a845d8cc0133c97606e75efc4231f894b1c37ec6ccc366
square:hb3p_stop_continue_formal:800152,True,True,10c493759d192e41bc7a219b4a22d3d17b4356a9ba4f56cfb233254b67291943,64f50a53b378815ce96c49e6f6247f88d61dadbf1482558cb83db36fe03a18f7
square:hb3p_stop_continue_formal:800153,True,True,c3e9b6b5400ba2e447b7a2d351ee68cb64231d26a54b70fbde42524f5d4cf391,a7b9575e6029a6230dd6c6ccb109c974ed996239ff252c56fd5f07d72c9a6077
square:hb3p_stop_continue_formal:800154,True,True,1a23832ebc8d7e6854fe6354eb980a78c4382948abc8f0f49ddb6fdcbae3d1c0,40bcca3b2c3a665a42c3f950924de92b250cd1e166e7ae2a18ac8a8bada7f6a4
square:hb3p_stop_continue_formal:800155,True,True,9d6b5a192237d05665f8b053493b972d5ae5eed4bc9fd3efe848b643dff9fb40,7a352584edfcd03106131bc9917a649c67c2012d6fd3b5e11dc0f9c2267e6d41
square:hb3p_stop_continue_formal:800156,True,True,af86ea3e4283a0f42e66a92ab8eae0fb6cf498c68574b2d8c9459dde198f50e6,73904a55c4e057c4a73ab1d0cd1f69a5e6ac96aecffcda82e03eb9d21b3c7e20
square:hb3p_stop_continue_formal:800157,True,True,7b8080194f481e043d89dd2eef947af02f9c871eeb63124ed68375be82c6b6ff,05f0db7929dfa8db60b82e6f2b1aa7fa4c6a2def320bef1c677338fe6587f65d
square:hb3p_stop_continue_formal:800158,True,True,9415f4fd255a8822cb0666463ca8fec773ef4e964955e09db035fda4b6b07aac,639ca1a2773bb4e6ef24b13cefb6a161add8c0bb276b90d63e0c0e2474e95afa
square:hb3p_stop_continue_formal:800159,True,True,3d5d0ebbbfefa47d316fd0bf89da0165a543b876f2a06b33537591d0541ddb4f,0a51e8433f01faec07a26bca89a8b028813861d74f03740a08adb1f8cf986aee
square:hb3p_stop_continue_formal:800160,True,True,be0cb4e90441adbd6b46c7dfb75568653bb299ee543441e7d0046b47c68109ab,d3f2d923da43e49c7593871747f265a60faae6af8c2b61cb15183d6fb6b8b06d
square:hb3p_stop_continue_formal:800161,True,True,d6ab696e57328009d813885b7b26103e6afa7af3b7c6471c63c6a1ab09c89b35,4f6829ad0bd5ed0b3aaa49dbfd58774187149f524557ce73fd86f7cf9700e5ec
square:hb3p_stop_continue_formal:800162,True,True,c45fb554a4a28dc7c74cb4f0ef906e2a313cfda9ac4c7125c9d477c7396019dc,68a60b3df34cfa4015493283bfdedc5accf3cf359b0d41b16ca4c6a3c920ec9f
square:hb3p_stop_continue_formal:800163,True,True,9a8c3277d2b9f41ffe24e592aa125a976afdf3733dde800c24c8bc5efe9c160c,f6ba9e836bf248ea1a94aa5ac2efad214dde0e6ec73dbd172c35a82a070619b1
square:hb3p_stop_continue_formal:800164,True,True,3b66d9f73a507cdb453d85cecd2ba630a856a45d6d2c94c08ebec77cdd29e6f2,b50eb390fb6927d397bcaa8cb879094684a72ad8d892c30de455f5eced37f99e
square:hb3p_stop_continue_formal:800165,True,True,c0072669cdf593d96895b6be0c82a7666aff8485e06fc9262e9fb5a5b19dad03,d8cd8377a0a80c272eb03188349bfa379bcee0f80d8071bbc97e882205af6d92
square:hb3p_stop_continue_formal:800166,True,True,3972abb44b6a417a48cb0ad1553ecbdccfb526a0f239513e3701666a65eeb729,27dde027b71723dabcd437b8d2cf169504a0a312f3302c5e8b6ad44931f41bff
square:hb3p_stop_continue_formal:800167,True,True,6a94c9bf4b6d6cafd3747d1b2028a612e00adf50c341cec2471ac871b5c5c8f9,56cf23a8a5fea4cb53e6866ff6d51a163dda95d8da93b534d2735a23257502c5
square:hb3p_stop_continue_formal:800168,True,True,9ec2b0683b55588533ffa798d7d8b2c408837e007a198b2e66662fa97b5b377a,a7b9c43e006967bd5f8d05dd2cd84ec25a71e8f40e569cf2bd2674eb1fe72703
square:hb3p_stop_continue_formal:800169,True,True,4529a0ff5271aa640d6aea3a05bf35fbb477e73d39398a8677c74763e0981ccd,924a3e3e04fdadab8c7f94edb3e5ba053324d4e905310029a755bd3ab12aa985
square:hb3p_stop_continue_formal:800170,True,True,62e5b36b56e26ad9618791fa329340973c52b033ab9c3697c363c1d93754431b,857a3fa28886b0043e03c0dc355c74893976edccd074e30321d50125b93857b1
square:hb3p_stop_continue_formal:800171,True,True,efdc029fa42672b535d5368df99107daae8dc7f0c0394c0d620ae7771c0c3e21,e05569c6add0265a2a4b15822d636328fa2fea692609720f1ed0adaf5598d5f6
square:hb3p_stop_continue_formal:800172,True,True,082230601a13031026f27df3f810b5f98da8766cb1944a26d884b0dcc92b8de8,858f138773dab1be528d3e3a1e93566f9d713cfaba2c32b585e91903ecd8a26c
square:hb3p_stop_continue_formal:800173,True,True,31ac3b0a3382514483ee4a91aba856bef92cbadef58ddf637fe3534c81b2d517,8f4bd681c2ac47ffd16fb97e1c913fda984ab1a5de1cddb7d7f01355f6f61d5b
square:hb3p_stop_continue_formal:800174,True,True,b4d55676a4bed4819f1185aa802110521ff8670acaf14d1f8689ade80c601c06,86662685ed3f7bd8b542e82d02994c7db83232cf514d62cb92831e06d5b066c6
square:hb3p_stop_continue_formal:800175,True,True,c339705016e9811857a47781e23a264bf7d03a4c6e5f40b8651640ec1670aa94,a58e0a2f2e11aac4482c3dc3f5deb5d1cbe2e96abbd1c7ac4bd8db9d0613bab5
square:hb3p_stop_continue_formal:800176,True,True,2b3724ecbdce02f84f89f3ef29798c22ab332aa78b33f37aaa04ebcb75e6e23c,752c74c7e66b4f6f3f330cf050c9879f0918444f790a9fe4a0e84b6f98edf863
square:hb3p_stop_continue_formal:800177,True,True,a4af1b9109e94098f1ed62ce8ba72810d3d365548007278a4ccc96dd23794723,c695428baf5089c0af89c7db51224ed594c07b8a3816fc9615335fd9a3673364
square:hb3p_stop_continue_formal:800178,True,True,34c0986050ca3c880808339ed6a633711052b72ad412a8b67e4fd6bc5c7297a6,9e36e0424824a17430fa532bcd4d44f0d5423341c01c714b2b15ba7e261cf545
square:hb3p_stop_continue_formal:800179,True,True,4a41e204fe8cfa595ad2a6b86e7ec7b2144d7d8d1d50b5e9e4e5c3a015935952,f0b234960f89b4e7ce4ff1811bded7c1aee4593b30af7d1eaa24d80e64940967
square:hb3p_stop_continue_formal:800180,True,True,02197adba958fe63d59adc4347243d63fc9b4bbb51be3c92e588f1d22ba5ecea,2e477d34e9dfa8ec5e6ad6d753e626cab67bcc2f0c71dc71cb6a972bde6b61d8
square:hb3p_stop_continue_formal:800181,True,True,a75686d7cbd90b27d160969f3fcaccddf14333933d4b3dbd592e9d45a881328c,dcb2671c8bd293be3f028114487fd7207ff9eff3604e8ca1204a68a10223e009
square:hb3p_stop_continue_formal:800182,True,True,60b5a772ecf7e2f197c60e2c14c45833f819a7112eaa131256c5e249a6338669,0998d01fcbe2f4e58e0f584276b29af63505a497746dfdd6dde5e667680bcc93
square:hb3p_stop_continue_formal:800183,True,True,6dffdfc7a53582f16b3bcc1a800d573dfce3273aa6f89679c2252170f1c06492,7c6bd233b1447c678f57a522386f01e0fd00f303440df340ae37720c9d112508
square:hb3p_stop_continue_formal:800184,True,True,1bc0282207e6ddc447f97eaa3a805d47e9ce6c673cab215669ae4658a5ce04a1,082c0b51cc0044ac8e5f41fbb6f691db47eda80971b2420df8a2cbd4cfbd0525
square:hb3p_stop_continue_formal:800185,True,True,fc3fdca5223abe86ec9c9bc4baaa48f236c8b53a1eec31a30c15f3c2a97220db,5202ed3ae040966af9408612e48ce7db9797f0783534dc6be05e33620479ceb3
square:hb3p_stop_continue_formal:800186,True,True,8a382de0b1edf4fdc3c6da918418f5a339126563785c191962a64e9b5942608c,e0275caf14974a0f50dd8cf53992e075fc4b5e3bd69383a48a08e998b7e66f34
square:hb3p_stop_continue_formal:800187,True,True,549456b137d6e59a56f402907ae34a26326ac73933fff997ff9c713bd19c16ee,0f59cce596d17882473b610420fa0baf68b29b795720a8e1d27595d129478ea2
square:hb3p_stop_continue_formal:800188,True,True,8f4e562edde657990de2520d4c1d6e6297865686252701e539351cfa61565619,3de2a937744479d21797d0f39b50efe0f7183f1ffb9370809062651528b0f456
square:hb3p_stop_continue_formal:800189,True,True,966c10d5c1bb3b7651e4c160fd87f5d50765932b0e4f3e48e801a901bbae51a0,5bdbeba19c7c7aa08aefe6641dc361d2749e909f16364c4c40cd96516f49ce6f
square:hb3p_stop_continue_formal:800190,True,True,7b132c7ff305cbea9042978abccbbb6fb850ca80aac95d995f8c22fd6955b9ac,31a13b2ab759b67ff5e1421eaf5b73d5ba66f0cf92ddb8c1fc7dbc0e0ff0f199
square:hb3p_stop_continue_formal:800191,True,True,ffc5774d8c4f7866e48f1ffd26c7e1aa6196aff8eb880d24c203c0afc3a17b56,679200be6bca20121ddfa0d214a2216a76939e50728693119468b98a4c2bff26
square:hb3p_stop_continue_formal:800192,True,True,224bbd059cc45114a495f0e41da6db8600994f072d2f86bb9c7c5ff37decc101,e759e918835daa0069423f957f2246461495c84b386513b2fcf6ff098a865010
square:hb3p_stop_continue_formal:800193,True,True,bb8129c75d40c38f4451bfe88b4b3f231218504e0f6260b18fe650dce55bd669,3dac4d461e52dfe81bcb5a1be602f1ae08548f1fb9c1d43e68759a1486d5d0e8
square:hb3p_stop_continue_formal:800194,True,True,2af78dd2de7276ab6eac8fa82ff9161889853c091cfa9c00702301a2d2d52034,23140c62321fd004719880bec794ba1e512afcb242f5cf9e6e16ef0269478ffb
square:hb3p_stop_continue_formal:800195,True,True,693c514e0fbdbba11660c4a64e916c2740976a097b20a8dcd5a22619b6945961,f5157eacad9e3039ecd24030acde4a5f7ffe8cd93048413c102914432d035bbd
square:hb3p_stop_continue_formal:800196,True,True,282569cc98f8ca65856ef47d0d6f1b3afc61c135241830879badf1ff4f0e9ba3,f9c1e03987f07f914ace3b0b1c523df81d29abba94ef730ab0131d652e0ecbb9
square:hb3p_stop_continue_formal:800197,True,True,d93809d9a8b9c3d2a77f4ae0eba1055b84bd0aa7ff1beb049b96ce14cc643988,d0a6dff1249af3b8cc57bcf80b80bfaa45fd3a9551849dbb53a53b6bfdd2995a
square:hb3p_stop_continue_formal:800198,True,True,f33815226fadb4775a0b56a7a990a64945c56b96d7e3e30109d084668e0c2b46,3c8babe8b865efaaf3f69b70e17ce4a48963cf48f98a3f4452c28e4672aa2924
square:hb3p_stop_continue_formal:800199,True,True,717ca6a7cd87d532a28794358c944d18d6088dd057c8509347ca1755cfc1dd26,8b24b09c5e2ac26c4abba06d82c1389ad4c43303b6e383fc5da100d6883a5f09
square:hb3p_stop_continue_formal:800200,True,True,4d8ea1d60746482727d84042b5388be562b4c1e0215cf8ed3aa537252c38f974,e42c9c58f3bce744753286a551b3a7cf2de00343c1879214f68e0ab24ed398ab
square:hb3p_stop_continue_formal:800201,True,True,0efb43ee993c6db391b81c2faa54b96dcad8440f972cacb33b7299e43b8addef,114c0f3a41c6ea724157318406381773afd224e00140dd197e6eb85d919ee215
square:hb3p_stop_continue_formal:800202,True,True,1fedc450e825457a96468a0874b534eaf5c7441f9ed639b5f780c79b4871b344,5e5a453f9d54bce26fdaf66c98799ee26b6877aaebbc2b8da3fdbb08afc3d180
square:hb3p_stop_continue_formal:800203,True,True,f638cff512d123975776b63408d96270ae05b109d51ff8d7bc47173719363e83,e5ad2fbfd8f45dcc1bfaf1ff40ece3b4a8da82263533810478887057556f75bd
square:hb3p_stop_continue_formal:800204,True,True,607113ca1cbe8d16cf119aeaa100526ad42a52f4d517cfa2f0022f30d7d37bff,86c4c4b92fb88d282b581e5b08e2a76ddead33a0304c30fc49464fe4199aa3b7
square:hb3p_stop_continue_formal:800205,True,True,bdc10ee7225cb9950ed3cda7a846434d3a9a73dd05114d0815c30c4dba2c5a97,83bba1874d40a63212809e41397d88f980e0227d47efb736bfa4cce1d431eb80
square:hb3p_stop_continue_formal:800206,True,True,2ed342044068224c6079bba24403306d9c6ff0e55242ec060b885ba451810d3e,135817dbb1bed061b078ef3f30a3a754ef5b57f7209bb9cd58ca4f0e8d4ab67f
square:hb3p_stop_continue_formal:800207,True,True,0c1d80ed2509cf2fbcee998a4099814bb1080d76a09777ccc463747d57429183,0cf1c9f5d289b4b0b7dbadeb7aa50c988bcd917b2a9b6fc04233a7fc82b98ccc
square:hb3p_stop_continue_formal:800208,True,True,085df400411a13a705261f249fb6392445aa1150d8a4563c7dd1de634d958956,8c74dc2a89644bb3e81d12bd6ba1ecce3e756fcbc3f3e8001d2cad21086bad62
square:hb3p_stop_continue_formal:800209,True,True,1c4a2144ed913f9b1a65fcb9141847ab0b3be7f66356be6c85b86c8cad7ca360,a0746d609423875c5b8d5c4a9bb1064a35e15f7a593eff0cd02c3d0a4bf3986b
square:hb3p_stop_continue_formal:800210,True,True,9ace6221507fc59c3ecaa26bca079058633b97708bb089b292e37fbc684f059a,c218e1a1d33d1d8e29fc58b94277748f27c3fe2bcb3be334624b3b1b544bc7d2
square:hb3p_stop_continue_formal:800211,True,True,e91cb49c4f1da7952811a6e08a06ced963a33e434db0afc50b0030eed496ce14,0d2836f51f67ef49cab1b390666376ccf08f066c96197fda7e0ffbf96a7df40d
square:hb3p_stop_continue_formal:800212,True,True,c82bea7611726bfa5e1c43b6d4783ac36de84f8f5b68e86b0d4647c0d8eb01f7,dd6c30f949fc9cc995b114a7e581893ea16ea8a4dbd6c84e3160a50ff271f1ff
square:hb3p_stop_continue_formal:800213,True,True,d392302afa1cf8b9b19bd14b91ebc3569e71db4c2efd8f180b951e7eaf4668af,ffe5b0aad7814654fd9e693b1a64ed14367c3c7722fbb26894c6439830c1c478
square:hb3p_stop_continue_formal:800214,True,True,e6a2200918ddbaaee1ba6fe5ce2821684903ebdf823606b2da716fbd6642b606,2232a39496514145d35f60d26aa36d1813803164cd8c3ba5105e9a1f928c94ba
square:hb3p_stop_continue_formal:800215,True,True,7df54a6a054079a93305464177a0fcf6542f6f77f9d22af283f6fbc446e45deb,6ab36d2039fad421a179886d210f0676ae6468c2a4713389a133cb89401ba9d5
square:hb3p_stop_continue_formal:800216,True,True,a84f252247dd010da791253b6b0afb3cc0646e70e9e1ca15863ff9fed9e7240c,beedcc4c3140a1a164bea24d290aabe41306048e01de6a6a49974cfe31032f91
square:hb3p_stop_continue_formal:800217,True,True,cf9142e9783528f1bd15ce0ed3c37639d0553f5807f866d0826fea732ecd1b70,45daccff65517e604925d68417eda99c6d6519108af27b958058bd40039afe29
square:hb3p_stop_continue_formal:800218,True,True,010270545b65802b852eb09fa8194923ac009fc919d02d97b6041a1f48bcf9a9,62b3dbb7ef3c1b5f47fd0bc632317ec07260c2d6cdf32c7100ffac8343584191
square:hb3p_stop_continue_formal:800219,True,True,063eecb34d9253b064ff659123074707889ef0f8653589111ac50c575160f155,95c89302158c3fa14ab32e59bafa0b4935843a6fc57e5ed752b7ffaa30913757
square:hb3p_stop_continue_formal:800220,True,True,efaa2cfeab7a999374425b0870551ea38883b1cca2f9fa2c33cffd8f9039228e,25d5a5ac94a08f75141b453ed24f222d91f79a6bd9eb3c310f99afe692312ff8
square:hb3p_stop_continue_formal:800221,True,True,c3a53e43b8c5b93ce85993b8e77620f90e68c593db39f9439374c9720361530c,5661f0333991697c1be61ca47c3c06316a7878f6bcec12476b0e379b29d1d046
square:hb3p_stop_continue_formal:800222,True,True,f88e37a5d684c607cb6f0b867d83cbb8b213ea6cac27446c690d0161d283ebda,cecd6dba1c7bc5040c854607e571ed7d981ffcbc4b3d1aa0007d04455bc9e47e
square:hb3p_stop_continue_formal:800223,True,True,1c984f0aa56f8de870865e8dd5e247190e88895e4cab11bb25e947ef08227f99,76533d3a16425caf7447faa6b00fbf9d4f84de29f2f791a942590a40fc71a70c
square:hb3p_stop_continue_formal:800224,True,True,1aa00d48ab919b2ebda4c7ecd860182c34dea0717e41996dd595c6044a3711a8,181d2ffae100e455443732a461e76bf20fb50d904437db6542753707629be5bc
square:hb3p_stop_continue_formal:800225,True,True,8b903ebae2abc6ea274865ffac8498d9148c32e0e5c6a525de924f97d842a292,4bd0f8a60e4582cea24f1a10aed9c517cff7a376472c62893940e30c3b24ca02
square:hb3p_stop_continue_formal:800226,True,True,7cc0eeb04c20cd785db49b629ee4879cfa24211a7a7d6590d00ef73d81ecefcc,a3a1f21f5b3d398518e715daf3194d4231d667106ad23a674d1bb8cf95b34b62
square:hb3p_stop_continue_formal:800227,True,True,834f27aa2b5867dc2d388d4b6a870116b6df5cd5f1e384b3f55d94230fd066d7,ffa5abf59422e0fc2c06f5fa1f8ff1890e3cd8b56f9cff484391c6d3e41e0f44
square:hb3p_stop_continue_formal:800228,True,True,bd759c58f51c1117c72b91937ed941cf4e12a33197b31ce7a690cdb7bf39d9a9,109f185854b3e0ef462034a8528fc915efcdbf49d0c356968121cb3df1bd5531
square:hb3p_stop_continue_formal:800229,True,True,de232725f57ce7dd82e4fc5bd333dbcbf379aa45f4214bdd92357f5014c2fe4c,719af2a4c6ea56309e6f3cf562f45bc71c951e12a308d0456977530cb354c593
square:hb3p_stop_continue_formal:800230,True,True,3820a4a2965780741fe92dd823eb2181a9317eb7ce7a0aae52ae3b86e66a579d,7966f9a929b38bc5bfeb18e2902dcfc328505f3d97be4574bc205a178bd822f4
square:hb3p_stop_continue_formal:800231,True,True,bd9c0f03cfdb78aae7b6e10d873e1fe39d0961e48835e9a346da9c216d7e6763,e758425acec21deb0a269dfb7cda1e20bfa1495dc4006f672467f608b0d012ea
square:hb3p_stop_continue_formal:800232,True,True,ef107b2004847491e64205b1402fdf743d6db86bf13906cba738d7cd8fd2e710,7e723798941c77a53bb03a18f486f62c847c021021492593260e1db29fed70b4
square:hb3p_stop_continue_formal:800233,True,True,cc8d083b47fc1bfe1809964222c7a9a54ef2b1a81d6295e20aa3d9e39d75a6d3,cea6bf4764dd6af10752da096e4b0e56144fea72c00dff176113ea99b6014275
square:hb3p_stop_continue_formal:800234,True,True,444f2b12fe200887d0dbc0858a6e74d0fd4d5191f013d3ffe51f031243ebcaba,8326e18a35bc44560160431d6aec3c808f07f2b1818e0b607112bca7b0d581d5
square:hb3p_stop_continue_formal:800235,True,True,3323a7c633cc362cdb53734e8730674786bff559a97af301e5e28aaba71fc767,1051dfdae846cbcafc95c5bf2fb5c1c0883401b77c2dcad65bd4b0bd051ba0e9
square:hb3p_stop_continue_formal:800236,True,True,1aa696a0a29e49cb49b6faf0a179cc00b79c37edf341d8bb04fbd0fd92993273,b52b1081b800b800369fc8d4f6dad1f4fbdd25fb4cd5bf308534d4d488ff7098
square:hb3p_stop_continue_formal:800237,True,True,158826ed66d3be4df1b463e92f50810dd03d1d5299f8fc182ba32b55572c4e9f,866a3445efe19603c79b54921775d079c7a2f8a65c5ce021edeba7eb51f611e6
square:hb3p_stop_continue_formal:800238,True,True,53f477ef32db46dec4cf9e3472a34a9a90a28b050f8a619a3630094021beec7e,e60a2339b2c99e086cd9938d3f5c591e93b0c7a3790bb86cfddd66b6bde4ce9e
square:hb3p_stop_continue_formal:800239,True,True,9b03a505b47053efd6a6e5984d876694eef43f57505db15aa9c50e5c6bfdc3ae,03bfb2b49f03cab7f2e7529e323a796b25eb02a78b3b1190e390063e93048778
square:hb3p_stop_continue_formal:800240,True,True,797c4183edf9e9f907d3551164a118165e25ec329c4fa81ebea161b2bc4dca3a,36924b8d3147433c5bb192cb0cc9f8dd41d52c86de7fa7fcf8ad3a2a4805f9b0
square:hb3p_stop_continue_formal:800241,True,True,7f300d23562a97545b2a2690699d5f2f7d5e9b866dc95bfacd12495d50aafd35,9d600359711435f26cefb9ebe52a1f87f3052fbe74c564d8ff76ac54a0845b8f
square:hb3p_stop_continue_formal:800242,True,True,581c13ff93af771b4a6ef5ab1eda44d213714a20477824ed55d3d7feccf3575d,a2234bb0138f225b62b64d098e12db1a34de94b06868e771e3e6faf7920a324e
square:hb3p_stop_continue_formal:800243,True,True,2d52804c8ba02bb16a487ff95deeafccd7bac6e521960f90839fdae0750e7de7,3deee9e856d9d5ef1ed0a7dd336dba096d081368ad864a38ed28283b87e5ff56
square:hb3p_stop_continue_formal:800244,True,True,55a1e5f43ac645dee2c9810d960b09feb64589a3f5fed3bd98188fafb06dc77f,421862a72bde98bf26d1ee9d7233cfdea20f0228d9e56cbc7ec7d6ad928b3a14
square:hb3p_stop_continue_formal:800245,True,True,d2e9f1bede37ad7c7ac250793c64954c9d5fc2ae2a6a371aba8c905013c7da40,f9a76375ceb3dae036fc0fadc730d2ea489aaf48441ea6483550a55b809c5d4e
square:hb3p_stop_continue_formal:800246,True,True,59c4a2ae363a2af746d4505a3396c90f8d70f493c24fd6b2c344f62f7e58198d,65cd9fa4cce0e6467046b2a3e51194d198d6c87c73cddf65527fbee9a144d8f8
square:hb3p_stop_continue_formal:800247,True,True,7450276f1ae9591f45b135094d3ae7394d7d56fb19e6282d0e56f2b1caea02ff,a29c7565d5fbcd6da8e42843febe974dec3dc6c9618400fb33bbfd4d75856d03
square:hb3p_stop_continue_formal:800248,True,True,a70c4ee9497c938735b21111f0e4c85ca7d62728153d08d5cc4561ab1db51c29,4e751ccc014d766569f963ffb8380a7c74952c2692e06fecb04f05c37756135c
square:hb3p_stop_continue_formal:800249,True,True,1777cecd61f385861ae586388abb8051bcc65e514640a9c51c16e7aeb3d53001,9b31244a9a64397773170f7fdd40c268175f1803d43da58b1959dc9a048fe354
square:hb3p_stop_continue_formal:800250,True,True,50187238623e0accdd1b26d30f751c514d8e5d62c901a76e73128865c744f1be,45a6ec951c272c5a61dba0c3318f7f6c92e2c673e4c621b44b0bd2c6678cc07d
square:hb3p_stop_continue_formal:800251,True,True,a23169240e587f6f29923dd687af54b7f55a57980662fb3ea373af8d48f50ca2,e682a6f8bc4a99c1e1d698f67b1dce14d97c02aed38ea12450933fe1963c86c6
square:hb3p_stop_continue_formal:800252,True,True,b880bfb502d652aac5d0025fdc3a67b0bd14d0449c9c510eed3f59f5cf1c3f25,796cb489eb8a5932eaf9cdef632ed498ad9ccb608aa3f342c690fbc92ace4dc9
square:hb3p_stop_continue_formal:800253,True,True,1681cc27b28cd933f6d6a000b7581675be3fd4b8bcd77111353370994a043b39,b84471166634bae7ce8a72f038cc9c747876e46c6266bee01dbae8c94ddf0b06
square:hb3p_stop_continue_formal:800254,True,True,789ffcfc1a2e6dbfc29f32accadd7d6405eb0817a02fe30de14518aab3d9d79c,ef95a388343625281119675284fabfdd6541b4d4b778368848d35127dc04a5c9
